시도,시군구,읍면동,행정구역코드,인구수
경기,광명시,광명5동,4121056000,11860
경기,광명시,광명6동,4121057000,13714
경기,광명시,광명7동,4121058000,22432
경기,광명시,철산1동,4121059000,10454
경기,광명시,철산2동,4121060000,5157
경기,광명시,철산3동,4121061000,36547
경기,광명시,철산4동,4121062000,9291
경기,광명시,하안1동,4121063100,25109
경기,광명시,하안2동,4121063200,13031
경기,광명시,하안3동,4121063300,18898
경기,광명시,하안4동,4121063400,11737
경기,광명시,소하1동,4121064000,29840
경기,광명시,소하2동,4121065000,25932
경기,광명시,일직동,4121065500,21605
경기,광명시,학온동,4121066000,1790
경기,평택시,팽성읍,4122025000,27740
경기,평택시,안중읍,4122025300,43452
경기,평택시,포승읍,4122025600,22927
경기,평택시,청북읍,4122025900,26090
경기,평택시,진위면,4122031000,10756
경기,평택시,서탄면,4122032000,3451
경기,평택시,고덕면,4122033000,12779
경기,평택시,오성면,4122034000,6267
경기,평택시,현덕면,4122037000,5762
경기,평택시,중앙동,4122051000,42894
경기,평택시,서정동,4122052000,25150
경기,평택시,송탄동,4122053500,23454
경기,평택시,지산동,4122055000,12374
경기,평택시,송북동,4122056000,20858
경기,평택시,신장1동,4122057000,6811
경기,평택시,신장2동,4122058000,5020
경기,평택시,신평동,4122059000,20030
경기,평택시,원평동,4122060000,13107
경기,평택시,통복동,4122061000,4454
경기,평택시,비전1동,4122062000,51120
경기,평택시,비전2동,4122063000,56920
경기,평택시,용이동,4122063500,25782
경기,평택시,세교동,4122064000,37579
경기,평택시,동삭동,4122065000,42024
경기,평택시,고덕동,4122066000,49427
경기,동두천시,생연1동,4125051000,6253
경기,동두천시,생연2동,4125052000,10801
경기,동두천시,중앙동,4125053500,4476
경기,동두천시,보산동,4125055000,2655
경기,동두천시,불현동,4125056500,24826
경기,동두천시,송내동,4125056600,24869
경기,동두천시,소요동,4125058000,8430
경기,동두천시,상패동,4125060000,4789
경기,안산시 상록구,일동,4127151000,23003
경기,안산시 상록구,이동,4127151500,22466
경기,안산시 상록구,사동,4127152500,29484
경기,안산시 상록구,사이동,4127153200,30449
경기,안산시 상록구,해양동,4127153700,39813
경기,안산시 상록구,본오1동,4127154000,35011
경기,안산시 상록구,본오2동,4127155000,24532
경기,안산시 상록구,본오3동,4127156000,18296
경기,안산시 상록구,부곡동,4127157000,20382
경기,안산시 상록구,월피동,4127158000,35681
경기,안산시 상록구,성포동,4127159000,24718
경기,안산시 상록구,반월동,4127160000,16574
경기,안산시 상록구,안산동,4127161000,8413
경기,안산시 단원구,와동,4127351000,36020
경기,안산시 단원구,고잔동,4127352500,20057
경기,안산시 단원구,중앙동,4127353200,24385
경기,안산시 단원구,호수동,4127353500,42346
경기,안산시 단원구,원곡동,4127354500,5476
경기,안산시 단원구,백운동,4127355500,24078
경기,안산시 단원구,신길동,4127356500,20859
경기,안산시 단원구,초지동,4127357000,45416
경기,안산시 단원구,선부1동,4127358000,16880
경기,안산시 단원구,선부2동,4127359000,17216
경기,안산시 단원구,선부3동,4127360000,32490
경기,안산시 단원구,대부동,4127361000,9211
경기,고양시 덕양구,주교동,4128151000,10688
경기,고양시 덕양구,원신동,4128152000,22581
경기,고양시 덕양구,흥도동,4128153000,29646
경기,고양시 덕양구,성사1동,4128154000,22029
경기,고양시 덕양구,성사2동,4128155000,10511
경기,고양시 덕양구,효자동,4128156000,25986
경기,고양시 덕양구,삼송1동,4128157600,22207
경기,고양시 덕양구,삼송2동,4128157700,28113
경기,고양시 덕양구,창릉동,4128158000,23276
경기,고양시 덕양구,고양동,4128159000,28056
경기,고양시 덕양구,관산동,4128160000,34318
경기,고양시 덕양구,능곡동,4128161000,18119
경기,고양시 덕양구,화정1동,4128162100,35389
경기,고양시 덕양구,화정2동,4128162200,31336
경기,고양시 덕양구,행주동,4128163000,14383
경기,고양시 덕양구,행신1동,4128164000,20322
경기,고양시 덕양구,행신2동,4128165000,29940
경기,고양시 덕양구,행신3동,4128165500,22578
경기,고양시 덕양구,행신4동,4128165600,19423
경기,고양시 덕양구,화전동,4128166000,27995
경기,고양시 덕양구,대덕동,4128167000,16751
경기,고양시 일산동구,식사동,4128551000,40707
경기,고양시 일산동구,중산1동,4128552500,20512
경기,고양시 일산동구,중산2동,4128552600,23478
경기,고양시 일산동구,정발산동,4128553000,21519
경기,고양시 일산동구,풍산동,4128554000,36824
경기,고양시 일산동구,백석1동,4128555100,28621
경기,고양시 일산동구,백석2동,4128555200,20082
경기,고양시 일산동구,마두1동,4128556000,22805
경기,고양시 일산동구,마두2동,4128557000,15415
경기,고양시 일산동구,장항1동,4128558000,16361
경기,고양시 일산동구,장항2동,4128559000,26523
경기,고양시 일산동구,고봉동,4128560000,21556
경기,고양시 일산서구,일산1동,4128751000,25287
경기,고양시 일산서구,일산2동,4128752000,18927
경기,고양시 일산서구,일산3동,4128753000,33506
경기,고양시 일산서구,탄현1동,4128754500,29753
경기,고양시 일산서구,탄현2동,4128754600,18941
경기,고양시 일산서구,주엽1동,4128755000,26439
경기,고양시 일산서구,주엽2동,4128756000,27018
경기,고양시 일산서구,대화동,4128757000,34189
경기,고양시 일산서구,송포동,4128758000,20398
경기,고양시 일산서구,덕이동,4128760000,30424
경기,고양시 일산서구,가좌동,4128761000,18502
경기,과천시,중앙동,4129051000,11231
경기,과천시,원문동,4129051500,16067
경기,과천시,갈현동,4129052000,16481
경기,과천시,별양동,4129053000,14728
경기,과천시,부림동,4129054000,14101
경기,과천시,과천동,4129055000,6224
경기,과천시,문원동,4129056000,6565
경기,구리시,갈매동,4131051000,30384
경기,구리시,동구동,4131052000,35340
경기,구리시,인창동,4131053000,23757
경기,구리시,교문1동,4131054100,14689
경기,구리시,교문2동,4131054200,20887
경기,구리시,수택1동,4131057000,16322
경기,구리시,수택2동,4131058000,24224
경기,구리시,수택3동,4131059000,20968
경기,남양주시,와부읍,4136025000,58124
경기,남양주시,진접읍,4136025300,95230
경기,남양주시,화도읍,4136025600,112747
경기,남양주시,진건읍,4136025900,20401
경기,남양주시,오남읍,4136026200,51258
경기,남양주시,퇴계원읍,4136026500,27006
경기,남양주시,별내면,4136031000,18230
경기,남양주시,수동면,4136034000,8742
경기,남양주시,조안면,4136036000,3803
경기,남양주시,호평동,4136051000,55710
경기,남양주시,평내동,4136052000,37562
경기,남양주시,금곡동,4136053000,17254
경기,남양주시,양정동,4136054000,2507
경기,남양주시,다산1동,4136054500,105177
경기,남양주시,다산2동,4136056500,36500
경기,남양주시,별내동,4136057000,82532
경기,오산시,중앙동,4137051000,33816
경기,오산시,대원1동,4137052300,45780
경기,오산시,대원2동,4137052600,24421
경기,오산시,남촌동,4137053000,25499
경기,오산시,신장1동,4137054300,35231
경기,오산시,신장2동,4137054600,22979
경기,오산시,세마동,4137055000,31587
경기,오산시,초평동,4137056000,19475
경기,시흥시,대야동,4139051000,42116
경기,시흥시,신천동,4139052000,33359
경기,시흥시,신현동,4139053100,9139
경기,시흥시,은행동,4139054000,54575
경기,시흥시,매화동,4139055000,11356
경기,시흥시,목감동,4139057000,40971
경기,시흥시,군자동,4139058100,21775
경기,시흥시,월곶동,4139058200,17385
경기,시흥시,정왕본동,4139058900,18122
경기,시흥시,정왕1동,4139059100,21226
경기,시흥시,정왕2동,4139059200,27216
경기,시흥시,정왕3동,4139059300,21535
경기,시흥시,정왕4동,4139059400,19729
경기,시흥시,배곧1동,4139059600,35313
경기,시흥시,배곧2동,4139059700,35474
경기,시흥시,과림동,4139062100,1796
경기,시흥시,연성동,4139063000,23882
경기,시흥시,장곡동,4139063100,46728
경기,시흥시,능곡동,4139064000,26101
경기,시흥시,거북섬동,4139065000,10761
경기,군포시,군포1동,4141051000,31759
경기,군포시,군포2동,4141052000,41593
경기,군포시,산본1동,4141054000,14591
경기,군포시,산본2동,4141055000,25233
경기,군포시,금정동,4141056000,19136
경기,군포시,재궁동,4141057000,17270
경기,군포시,오금동,4141058000,20081
경기,군포시,수리동,4141059000,15206
경기,군포시,궁내동,4141060000,19589
경기,군포시,대야동,4141061000,9191
경기,군포시,광정동,4141062000,23429
경기,군포시,송부동,4141063000,20420
경기,의왕시,고천동,4143051000,13708
경기,의왕시,부곡동,4143052000,29281
경기,의왕시,오전동,4143053000,33757
경기,의왕시,내손1동,4143054000,19873
경기,의왕시,내손2동,4143055000,21354
경기,의왕시,청계동,4143056000,36950
경기,하남시,천현동,4145051000,6077
경기,하남시,신장1동,4145052000,6901
경기,하남시,신장2동,4145053000,45141
경기,하남시,덕풍1동,4145054000,14184
경기,하남시,덕풍2동,4145055000,17492
경기,하남시,덕풍3동,4145056000,27590
경기,하남시,감북동,4145058000,2916
경기,하남시,감일동,4145058200,39629
경기,하남시,위례동,4145058500,35259
경기,하남시,춘궁동,4145059000,1341
경기,하남시,초이동,4145060000,3095
경기,하남시,미사1동,4145061000,53721
경기,하남시,미사2동,4145062000,46670
경기,하남시,미사3동,4145063000,29677
경기,용인시 처인구,포곡읍,4146125000,31671
경기,용인시 처인구,모현읍,4146125300,25936
경기,용인시 처인구,이동읍,4146125600,19571
경기,용인시 처인구,남사읍,4146125900,23625
경기,용인시 처인구,원삼면,4146134000,8424
경기,용인시 처인구,백암면,4146135000,8192
경기,용인시 처인구,양지면,4146136000,20402
경기,용인시 처인구,중앙동,4146151000,26802
경기,용인시 처인구,역북동,4146152500,34938
경기,용인시 처인구,삼가동,4146152600,12084
경기,용인시 처인구,유림동,4146153000,48165
경기,용인시 처인구,동부동,4146154000,12349
경기,용인시 기흥구,신갈동,4146351000,36761
경기,용인시 기흥구,영덕1동,4146351600,34215
경기,용인시 기흥구,영덕2동,4146351700,19168
경기,용인시 기흥구,구갈동,4146352000,40482
경기,용인시 기흥구,상갈동,4146353000,12667
경기,용인시 기흥구,보라동,4146353500,32638
경기,용인시 기흥구,기흥동,4146354000,21037
경기,용인시 기흥구,서농동,4146355000,25054
경기,용인시 기흥구,구성동,4146356000,38880
경기,용인시 기흥구,마북동,4146357000,33299
경기,용인시 기흥구,동백1동,4146357200,31501
경기,용인시 기흥구,동백2동,4146357500,26590
경기,용인시 기흥구,동백3동,4146357700,26795
경기,용인시 기흥구,상하동,4146358600,23271
경기,용인시 기흥구,보정동,4146359000,34763
경기,용인시 수지구,풍덕천1동,4146551000,34898
경기,용인시 수지구,풍덕천2동,4146552000,41329
경기,용인시 수지구,신봉동,4146553000,41297
경기,용인시 수지구,죽전1동,4146554000,28046
경기,용인시 수지구,죽전2동,4146555000,17821
경기,용인시 수지구,죽전3동,4146555500,26473
경기,용인시 수지구,동천동,4146556000,50618
경기,용인시 수지구,상현1동,4146557000,20002
경기,용인시 수지구,상현2동,4146558000,32930
경기,용인시 수지구,상현3동,4146558500,27547
경기,용인시 수지구,성복동,4146559000,54576
경기,파주시,문산읍,4148025000,48183
경기,파주시,파주읍,4148025300,13780
경기,파주시,법원읍,4148025600,9538
경기,파주시,조리읍,4148026200,27848
경기,파주시,월롱면,4148031000,8366
경기,파주시,탄현면,4148032000,12784
경기,파주시,광탄면,4148035000,10413
경기,파주시,파평면,4148036000,3532
경기,파주시,적성면,4148037000,6724
경기,파주시,장단면,4148039000,699
경기,파주시,금촌1동,4148051000,21225
경기,파주시,금촌2동,4148052000,30735
경기,파주시,금촌3동,4148053000,24946
경기,파주시,교하동,4148054000,7257
경기,파주시,운정1동,4148055000,51925
경기,파주시,운정2동,4148056000,64126
경기,파주시,운정3동,4148057000,68480
경기,파주시,운정4동,4148058000,23499
경기,파주시,운정5동,4148059000,50378
경기,파주시,운정6동,4148060000,24242
경기,이천시,장호원읍,4150025000,14347
경기,이천시,부발읍,4150025300,37320
경기,이천시,신둔면,4150031000,14062
경기,이천시,백사면,4150032000,11325
경기,이천시,호법면,4150033000,6423
경기,이천시,마장면,4150034000,16879
경기,이천시,대월면,4150035000,14123
경기,이천시,모가면,4150036000,4088
경기,이천시,설성면,4150037000,4451
경기,이천시,율면,4150038000,2501
경기,이천시,창전동,4150051000,15865
경기,이천시,증포동,4150051500,57080
경기,이천시,중리동,4150052000,15456
경기,이천시,관고동,4150053000,9502
경기,안성시,공도읍,4155025000,65608
경기,안성시,보개면,4155031000,4992
경기,안성시,금광면,4155032000,7103
경기,안성시,서운면,4155033000,3040
경기,안성시,미양면,4155034000,5428
경기,안성시,대덕면,4155035000,14712
경기,안성시,양성면,4155036000,5054
경기,안성시,원곡면,4155038000,6364
경기,안성시,일죽면,4155039000,7224
경기,안성시,죽산면,4155040000,6700
경기,안성시,삼죽면,4155041000,3777
경기,안성시,고삼면,4155042000,1840
경기,안성시,안성1동,4155051000,11437
경기,안성시,안성2동,4155052000,26524
경기,안성시,안성3동,4155053000,23417
경기,김포시,통진읍,4157025000,34989
경기,김포시,고촌읍,4157025300,49928
경기,김포시,양촌읍,4157025600,30457
경기,김포시,대곶면,4157034000,9322
경기,김포시,월곶면,4157035000,5200
경기,김포시,하성면,4157036000,7807
경기,김포시,김포본동,4157051500,58018
경기,김포시,장기본동,4157052500,39047
경기,김포시,사우동,4157054000,21039
경기,김포시,풍무동,4157055000,59933
경기,김포시,장기동,4157056000,40461
경기,김포시,구래동,4157057000,45253
경기,김포시,마산동,4157057500,35519
경기,김포시,운양동,4157058000,49285
경기,화성시,봉담읍,4159025300,102929
경기,화성시,우정읍,4159025600,17134
경기,화성시,향남읍,4159025900,85692
경기,화성시,남양읍,4159026200,59728
경기,화성시,매송면,4159031000,6543
경기,화성시,비봉면,4159032000,7687
경기,화성시,마도면,4159033000,6683
경기,화성시,송산면,4159034000,10642
경기,화성시,서신면,4159035000,7161
경기,화성시,팔탄면,4159036000,9530
경기,화성시,장안면,4159037000,9690
경기,화성시,양감면,4159040000,3921
경기,화성시,정남면,4159041000,10692
경기,화성시,새솔동,4159051500,26895
경기,화성시,진안동,4159052000,50032
경기,화성시,병점1동,4159053000,36383
경기,화성시,병점2동,4159054000,22586
경기,화성시,반월동,4159055000,37177
경기,화성시,기배동,4159056000,16005
경기,화성시,화산동,4159057000,27809
경기,화성시,동탄1동,4159058500,50000
경기,화성시,동탄2동,4159058600,34303
경기,화성시,동탄3동,4159058700,40373
경기,화성시,동탄4동,4159058800,53241
경기,화성시,동탄5동,4159059000,46739
경기,화성시,동탄6동,4159060000,43917
경기,화성시,동탄7동,4159061000,56501
경기,화성시,동탄8동,4159062000,36964
경기,화성시,동탄9동,4159063000,44731
경기,광주시,초월읍,4161025300,51926
경기,광주시,곤지암읍,4161025900,21588
경기,광주시,도척면,4161033000,9162
경기,광주시,퇴촌면,4161034000,15581
경기,광주시,남종면,4161035000,1388
경기,광주시,남한산성면,4161037000,2261
경기,광주시,경안동,4161051000,28281
경기,광주시,송정동,4161052000,22719
경기,광주시,쌍령동,4161054000,17504
경기,광주시,탄벌동,4161055000,40641
경기,광주시,광남1동,4161056000,31748
경기,광주시,광남2동,4161057000,33082
경기,광주시,오포1동,4161058000,29016
경기,광주시,오포2동,4161059000,32665
경기,광주시,신현동,4161060000,35875
경기,광주시,능평동,4161061000,22618
경기,양주시,백석읍,4163025000,25111
경기,양주시,은현면,4163031000,5256
경기,양주시,남면,4163032000,6152
경기,양주시,광적면,4163033000,10820
경기,양주시,장흥면,4163034000,11925
경기,양주시,양주1동,4163051000,4597
경기,양주시,양주2동,4163052000,49406
경기,양주시,회천1동,4163053000,8721
경기,양주시,회천2동,4163054000,44697
경기,양주시,회천3동,4163055000,24881
경기,양주시,옥정1동,4163057000,37818
경기,양주시,옥정2동,4163058000,56546
경기,포천시,소흘읍,4165025000,42503
경기,포천시,군내면,4165031000,9722
경기,포천시,내촌면,4165032000,4216
경기,포천시,가산면,4165033000,7012
경기,포천시,신북면,4165034000,11367
경기,포천시,창수면,4165035000,2052
경기,포천시,영중면,4165036000,4556
경기,포천시,일동면,4165037000,8908
경기,포천시,이동면,4165038000,5615
경기,포천시,영북면,4165039000,7464
경기,포천시,관인면,4165040000,2528
경기,포천시,화현면,4165041000,2434
경기,포천시,포천동,4165051000,19302
경기,포천시,선단동,4165052000,14146
경기,여주시,가남읍,4167025000,14217
경기,여주시,점동면,4167031000,4650
경기,여주시,흥천면,4167032000,4965
경기,여주시,금사면,4167033000,2861
경기,여주시,세종대왕면,4167034500,5787
경기,여주시,대신면,4167035000,6588
경기,여주시,북내면,4167036000,4647
경기,여주시,강천면,4167037000,4307
경기,여주시,산북면,4167038000,2570
경기,여주시,여흥동,4167051000,20746
경기,여주시,중앙동,4167052000,25326
경기,여주시,오학동,4167053000,18086
경기,연천군,연천읍,4180025000,7821
경기,연천군,전곡읍,4180025300,17614
경기,연천군,군남면,4180031000,2953
경기,연천군,청산면,4180032000,4090
경기,연천군,백학면,4180033000,2452
경기,연천군,미산면,4180034000,1687
경기,연천군,왕징면,4180035000,972
경기,연천군,신서면,4180036000,2423
경기,연천군,중면,4180037000,167
경기,연천군,장남면,4180038000,715
경기,가평군,가평읍,4182025000,21176
경기,가평군,설악면,4182031000,9683
경기,가평군,청평면,4182032500,13395
경기,가평군,상면,4182033000,5424
경기,가평군,조종면,4182034500,9227
경기,가평군,북면,4182035000,3587
경기,양평군,양평읍,4183025000,37516
경기,양평군,강상면,4183031000,10039
경기,양평군,강하면,4183032000,4826
경기,양평군,양서면,4183033000,14011
경기,양평군,옥천면,4183034000,8005
경기,양평군,서종면,4183035000,9889
경기,양평군,단월면,4183036000,3922
경기,양평군,청운면,4183037000,3748
경기,양평군,양동면,4183038000,4518
경기,양평군,지평면,4183039500,6688
경기,양평군,용문면,4183040000,18720
경기,양평군,개군면,4183041000,5100
강원,춘천시,신북읍,5111025000,7207
강원,춘천시,동면,5111031000,19082
강원,춘천시,동산면,5111032000,1368
강원,춘천시,신동면,5111033000,2546
강원,춘천시,남면,5111034000,1050
강원,춘천시,서면,5111035000,3619
강원,춘천시,사북면,5111036000,2373
강원,춘천시,북산면,5111038000,950
강원,춘천시,동내면,5111039000,16637
강원,춘천시,남산면,5111040000,3293
강원,춘천시,교동,5111052000,3868
강원,춘천시,조운동,5111053000,2535
강원,춘천시,약사명동,5111054500,5416
강원,춘천시,근화동,5111057000,9105
강원,춘천시,소양동,5111058000,8923
강원,춘천시,후평1동,5111060000,11258
강원,춘천시,후평2동,5111061000,14028
강원,춘천시,후평3동,5111061100,19648
강원,춘천시,효자1동,5111062000,4081
강원,춘천시,효자2동,5111063000,12674
강원,춘천시,효자3동,5111064000,4448
강원,춘천시,석사동,5111065000,33571
강원,춘천시,퇴계동,5111066000,47197
강원,춘천시,강남동,5111067500,25606
강원,춘천시,신사우동,5111070500,25641
강원,원주시,문막읍,5113025000,17370
강원,원주시,소초면,5113031000,8148
강원,원주시,호저면,5113032000,3397
강원,원주시,지정면,5113033000,32168
강원,원주시,부론면,5113035000,2150
강원,원주시,귀래면,5113036000,2094
강원,원주시,흥업면,5113037000,9588
강원,원주시,판부면,5113038000,7069
강원,원주시,신림면,5113039000,3568
강원,원주시,중앙동,5113051500,2287
강원,원주시,원인동,5113052000,3827
강원,원주시,개운동,5113053000,12056
강원,원주시,명륜1동,5113054100,7771
강원,원주시,명륜2동,5113054200,18459
강원,원주시,단구동,5113055000,42666
강원,원주시,일산동,5113056000,8235
강원,원주시,학성동,5113057500,4246
강원,원주시,단계동,5113059000,27643
강원,원주시,우산동,5113060000,13271
강원,원주시,태장1동,5113061000,12637
강원,원주시,태장2동,5113062000,23752
강원,원주시,봉산동,5113063500,7373
강원,원주시,행구동,5113065000,8667
강원,원주시,무실동,5113066000,36512
강원,원주시,반곡관설동,5113067500,47063
강원,강릉시,주문진읍,5115025000,15540
강원,강릉시,성산면,5115031000,3447
강원,강릉시,왕산면,5115032000,1514
강원,강릉시,구정면,5115033000,4179
강원,강릉시,강동면,5115034000,3838
강원,강릉시,옥계면,5115035000,3299
강원,강릉시,사천면,5115036000,5380
강원,강릉시,연곡면,5115037000,6482
강원,강릉시,홍제동,5115051000,14683
강원,강릉시,중앙동,5115052000,4353
강원,강릉시,옥천동,5115054000,3114
강원,강릉시,교1동,5115055000,24896
강원,강릉시,교2동,5115056000,7092
강원,강릉시,포남1동,5115057100,10741
강원,강릉시,포남2동,5115057200,11835
강원,강릉시,초당동,5115058000,4431
강원,강릉시,송정동,5115059000,9561
강원,강릉시,내곡동,5115060000,18599
강원,강릉시,강남동,5115061500,16598
강원,강릉시,성덕동,5115064500,27269
강원,강릉시,경포동,5115066500,11310
강원,동해시,천곡동,5117051000,29560
강원,동해시,송정동,5117052000,3427
강원,동해시,북삼동,5117053000,20388
강원,동해시,부곡동,5117054000,4688
강원,동해시,동호동,5117055000,4805
강원,동해시,발한동,5117057000,3067
강원,동해시,묵호동,5117059000,2735
강원,동해시,북평동,5117060000,13261
강원,동해시,망상동,5117063000,3251
강원,동해시,삼화동,5117065000,2542
강원,태백시,황지동,5119051500,7312
강원,태백시,황연동,5119052500,3762
강원,태백시,삼수동,5119053500,4988
강원,태백시,상장동,5119054000,11592
강원,태백시,문곡소도동,5119058500,3348
강원,태백시,장성동,5119059500,3156
강원,태백시,구문소동,5119060500,2163
강원,태백시,철암동,5119061500,1782
강원,속초시,영랑동,5121051000,4383
강원,속초시,동명동,5121052000,5265
강원,속초시,금호동,5121054000,5532
강원,속초시,교동,5121056000,8849
강원,속초시,노학동,5121057000,20475
강원,속초시,조양동,5121058000,29105
강원,속초시,청호동,5121059000,4630
강원,속초시,대포동,5121060000,2925
강원,삼척시,도계읍,5123025000,9006
강원,삼척시,원덕읍,5123025300,4586
강원,삼척시,근덕면,5123031000,4715
강원,삼척시,하장면,5123032000,1201
강원,삼척시,노곡면,5123033000,680
강원,삼척시,미로면,5123034000,1733
강원,삼척시,가곡면,5123035000,666
강원,삼척시,신기면,5123036000,638
강원,삼척시,남양동,5123051000,6654
강원,삼척시,교동,5123053000,15303
강원,삼척시,정라동,5123054000,9588
강원,삼척시,성내동,5123057000,7341
강원,홍천군,홍천읍,5172025000,33854
강원,홍천군,화촌면,5172031000,4216
강원,홍천군,두촌면,5172032000,2409
강원,홍천군,내촌면,5172033000,2432
강원,홍천군,서석면,5172034000,3655
강원,홍천군,영귀미면,5172035200,4047
강원,홍천군,남면,5172036000,5636
강원,홍천군,서면,5172037000,3764
강원,홍천군,북방면,5172038000,4066
강원,홍천군,내면,5172039000,2988
강원,횡성군,횡성읍,5173025000,20694
강원,횡성군,우천면,5173031000,4357
강원,횡성군,안흥면,5173032000,3151
강원,횡성군,둔내면,5173033000,5972
강원,횡성군,갑천면,5173034000,2470
강원,횡성군,청일면,5173035000,2391
강원,횡성군,공근면,5173036000,3420
강원,횡성군,서원면,5173037000,2031
강원,횡성군,강림면,5173038000,1752
강원,영월군,영월읍,5175025000,20037
강원,영월군,상동읍,5175025300,1006
강원,영월군,산솔면,5175031200,1409
강원,영월군,김삿갓면,5175032500,1770
강원,영월군,북면,5175033000,2015
강원,영월군,남면,5175034000,2102
강원,영월군,한반도면,5175035500,2713
강원,영월군,주천면,5175036000,3805
강원,영월군,무릉도원면,5175038000,2098
강원,평창군,평창읍,5176025000,8335
강원,평창군,미탄면,5176031000,1550
강원,평창군,방림면,5176032000,2499
강원,평창군,대화면,5176033000,4984
강원,평창군,봉평면,5176034000,5623
강원,평창군,용평면,5176035000,3013
강원,평창군,진부면,5176036000,8557
강원,평창군,대관령면,5176038000,5887
강원,정선군,정선읍,5177025000,9808
강원,정선군,고한읍,5177025300,4139
강원,정선군,사북읍,5177025600,4218
강원,정선군,신동읍,5177025900,3225
강원,정선군,남면,5177032000,3109
강원,정선군,북평면,5177034000,2426
강원,정선군,임계면,5177035000,3326
강원,정선군,화암면,5177036000,1537
강원,정선군,여량면,5177037000,1873
강원,철원군,철원읍,5178025000,4794
강원,철원군,김화읍,5178025300,3159
강원,철원군,갈말읍,5178025600,11453
강원,철원군,동송읍,5178025900,14238
강원,철원군,서면,5178031000,5055
강원,철원군,근남면,5178032000,1947
강원,화천군,화천읍,5179025000,8207
강원,화천군,간동면,5179031000,2586
강원,화천군,하남면,5179032000,2843
강원,화천군,상서면,5179033000,3605
강원,화천군,사내면,5179034000,5724
강원,양구군,양구읍,5180025000,13241
강원,양구군,국토정중앙면,5180031500,3273
강원,양구군,동면,5180032000,1888
강원,양구군,방산면,5180033000,1167
강원,양구군,해안면,5180034000,1171
강원,인제군,인제읍,5181025000,10567
강원,인제군,남면,5181031000,3725
강원,인제군,북면,5181032000,7763
강원,인제군,기린면,5181033000,5009
강원,인제군,서화면,5181034000,2513
강원,인제군,상남면,5181035000,2067
강원,고성군,간성읍,5182025000,7366
강원,고성군,거진읍,5182025300,5573
강원,고성군,현내면,5182031000,2190
강원,고성군,죽왕면,5182032000,3317
강원,고성군,토성면,5182033000,8614
강원,양양군,양양읍,5183025000,12441
강원,양양군,서면,5183031000,2720
강원,양양군,손양면,5183032000,2232
강원,양양군,현북면,5183033000,2607
강원,양양군,현남면,5183034000,2987
강원,양양군,강현면,5183035000,4595
충북,청주시 상당구,낭성면,4311131000,2092
충북,청주시 상당구,미원면,4311132000,4616
충북,청주시 상당구,가덕면,4311133000,3700
충북,청주시 상당구,남일면,4311134000,6442
충북,청주시 상당구,문의면,4311135000,3601
충북,청주시 상당구,중앙동,4311152500,6510
충북,청주시 상당구,성안동,4311154500,6339
충북,청주시 상당구,탑대성동,4311162000,11425
충북,청주시 상당구,영운동,4311167000,9984
충북,청주시 상당구,금천동,4311168000,29189
충북,청주시 상당구,용담.명암.산성동,4311169000,12691
충북,청주시 상당구,용암1동,4311172000,57657
충북,청주시 상당구,용암2동,4311173000,44389
충북,청주시 서원구,남이면,4311231000,9790
충북,청주시 서원구,현도면,4311232000,3000
충북,청주시 서원구,사직1동,4311251000,4168
충북,청주시 서원구,사직2동,4311252000,11830
충북,청주시 서원구,사창동,4311253000,14143
충북,청주시 서원구,모충동,4311254000,16754
충북,청주시 서원구,산남동,4311255000,25119
충북,청주시 서원구,분평동,4311256000,28364
충북,청주시 서원구,수곡1동,4311257000,12649
충북,청주시 서원구,수곡2동,4311258000,14932
충북,청주시 서원구,성화.개신.죽림동,4311259000,41874
충북,청주시 흥덕구,오송읍,4311325000,38718
충북,청주시 흥덕구,강내면,4311331000,10270
충북,청주시 흥덕구,옥산면,4311332000,17251
충북,청주시 흥덕구,운천.신봉동,4311370000,13905
충북,청주시 흥덕구,복대1동,4311374100,51163
충북,청주시 흥덕구,복대2동,4311374200,15199
충북,청주시 흥덕구,가경동,4311374700,53506
충북,청주시 흥덕구,봉명1동,4311375100,12643
충북,청주시 흥덕구,봉명2.송정동,4311375600,23392
충북,청주시 흥덕구,강서1동,4311376000,30717
충북,청주시 흥덕구,강서2동,4311377000,16330
충북,청주시 청원구,내수읍,4311425000,18922
충북,청주시 청원구,오창읍,4311425300,68589
충북,청주시 청원구,북이면,4311431000,4192
충북,청주시 청원구,우암동,4311451000,12099
충북,청주시 청원구,내덕1동,4311452000,7830
충북,청주시 청원구,내덕2동,4311453000,12964
충북,청주시 청원구,율량.사천동,4311454000,47359
충북,청주시 청원구,오근장동,4311455000,17631
충북,충주시,주덕읍,4313025000,5511
충북,충주시,살미면,4313031000,1929
충북,충주시,수안보면,4313032500,2817
충북,충주시,대소원면,4313033500,10027
충북,충주시,신니면,4313035000,2728
충북,충주시,노은면,4313036000,2161
충북,충주시,앙성면,4313037000,3882
충북,충주시,중앙탑면,4313038500,14797
충북,충주시,금가면,4313039000,3849
충북,충주시,동량면,4313040000,3397
충북,충주시,산척면,4313041000,2155
충북,충주시,엄정면,4313042000,3001
충북,충주시,소태면,4313043000,1850
충북,충주시,성내.충인동,4313051500,2457
충북,충주시,교현.안림동,4313053500,22284
충북,충주시,교현2동,4313054000,6233
충북,충주시,용산동,4313055000,14021
충북,충주시,지현동,4313056000,4877
충북,충주시,문화동,4313057100,8806
